Time: 08:09:14  Err: 启动服务------8:09:14
Time: 10:29:09  Err: 测试运行------10:29:09
Time: 10:29:14  Err: 测试运行------10:29:14
Time: 10:29:19  Err: 测试运行------10:29:19
Time: 10:29:24  Err: 测试运行------10:29:24
Time: 10:29:29  Err: 测试运行------10:29:29
Time: 10:29:34  Err: 测试运行------10:29:34
Time: 10:29:39  Err: 测试运行------10:29:39
Time: 10:29:44  Err: 测试运行------10:29:44
Time: 10:29:49  Err: 测试运行------10:29:49
Time: 10:29:54  Err: 测试运行------10:29:54
Time: 10:29:59  Err: 测试运行------10:29:59
Time: 10:30:04  Err: 测试运行------10:30:04
Time: 10:30:09  Err: 测试运行------10:30:09
Time: 10:30:14  Err: 测试运行------10:30:14
Time: 10:30:19  Err: 测试运行------10:30:19
Time: 10:30:24  Err: 测试运行------10:30:24
Time: 10:30:29  Err: 测试运行------10:30:29
Time: 10:30:34  Err: 测试运行------10:30:34
Time: 10:30:39  Err: 测试运行------10:30:39
Time: 10:30:44  Err: 测试运行------10:30:44
Time: 10:30:49  Err: 测试运行------10:30:49
Time: 10:30:54  Err: 测试运行------10:30:54
Time: 10:30:59  Err: 测试运行------10:30:59
Time: 10:31:04  Err: 测试运行------10:31:04
Time: 10:31:09  Err: 测试运行------10:31:09
Time: 10:31:14  Err: 测试运行------10:31:14
Time: 10:31:19  Err: 测试运行------10:31:19
Time: 10:31:24  Err: 测试运行------10:31:24
Time: 10:31:29  Err: 测试运行------10:31:29
Time: 10:31:34  Err: 测试运行------10:31:34
Time: 10:31:39  Err: 测试运行------10:31:39
Time: 10:31:44  Err: 测试运行------10:31:44
Time: 10:31:49  Err: 测试运行------10:31:49
Time: 10:31:54  Err: 测试运行------10:31:54
Time: 10:31:59  Err: 测试运行------10:31:59
Time: 10:32:04  Err: 测试运行------10:32:04
Time: 10:32:09  Err: 测试运行------10:32:09
Time: 10:32:14  Err: 测试运行------10:32:14
Time: 10:32:19  Err: 测试运行------10:32:19
Time: 10:32:24  Err: 测试运行------10:32:24
Time: 10:32:29  Err: 测试运行------10:32:29
Time: 10:32:34  Err: 测试运行------10:32:34
Time: 10:32:39  Err: 测试运行------10:32:39
Time: 10:32:44  Err: 测试运行------10:32:44
Time: 10:32:49  Err: 测试运行------10:32:49
Time: 10:32:54  Err: 测试运行------10:32:54
Time: 10:32:59  Err: 测试运行------10:32:59
Time: 10:33:04  Err: 测试运行------10:33:04
Time: 10:33:09  Err: 测试运行------10:33:09
Time: 10:33:14  Err: 测试运行------10:33:14
Time: 10:33:19  Err: 测试运行------10:33:19
Time: 10:33:24  Err: 测试运行------10:33:24
Time: 10:33:29  Err: 测试运行------10:33:29
Time: 10:33:34  Err: 测试运行------10:33:34
Time: 10:33:39  Err: 测试运行------10:33:39
Time: 10:33:44  Err: 测试运行------10:33:44
Time: 10:33:49  Err: 测试运行------10:33:49
Time: 10:33:54  Err: 测试运行------10:33:54
Time: 10:33:59  Err: 测试运行------10:33:59
Time: 10:34:04  Err: 测试运行------10:34:04
Time: 10:34:09  Err: 测试运行------10:34:09
Time: 10:34:14  Err: 测试运行------10:34:14
Time: 10:34:19  Err: 测试运行------10:34:19
Time: 10:34:24  Err: 测试运行------10:34:24
Time: 10:34:29  Err: 测试运行------10:34:29
Time: 10:34:34  Err: 测试运行------10:34:34
Time: 10:34:39  Err: 测试运行------10:34:39
Time: 10:34:44  Err: 测试运行------10:34:44
Time: 10:34:49  Err: 测试运行------10:34:49
Time: 10:34:54  Err: 测试运行------10:34:54
Time: 10:34:59  Err: 测试运行------10:34:59
Time: 10:35:04  Err: 测试运行------10:35:04
Time: 10:35:09  Err: 测试运行------10:35:09
Time: 10:35:14  Err: 测试运行------10:35:14
Time: 10:35:19  Err: 测试运行------10:35:19
Time: 10:35:24  Err: 测试运行------10:35:24
Time: 10:35:29  Err: 测试运行------10:35:29
Time: 10:35:34  Err: 测试运行------10:35:34
Time: 10:35:39  Err: 测试运行------10:35:39
Time: 10:35:44  Err: 测试运行------10:35:44
Time: 10:35:49  Err: 测试运行------10:35:49
Time: 10:35:54  Err: 测试运行------10:35:54
Time: 10:35:59  Err: 测试运行------10:35:59
Time: 10:36:04  Err: 测试运行------10:36:04
Time: 10:36:09  Err: 测试运行------10:36:09
Time: 10:36:14  Err: 测试运行------10:36:14
Time: 10:36:19  Err: 测试运行------10:36:19
Time: 10:36:24  Err: 测试运行------10:36:24
Time: 10:36:29  Err: 测试运行------10:36:29
Time: 10:36:34  Err: 测试运行------10:36:34
Time: 10:36:39  Err: 测试运行------10:36:39
Time: 10:36:44  Err: 测试运行------10:36:44
Time: 10:36:49  Err: 测试运行------10:36:49
Time: 10:36:54  Err: 测试运行------10:36:54
Time: 10:36:59  Err: 测试运行------10:36:59
Time: 10:37:04  Err: 测试运行------10:37:04
Time: 10:37:09  Err: 测试运行------10:37:09
Time: 10:37:14  Err: 测试运行------10:37:14
Time: 10:37:19  Err: 测试运行------10:37:19
Time: 10:37:24  Err: 测试运行------10:37:24
Time: 10:37:29  Err: 测试运行------10:37:29
Time: 10:37:34  Err: 测试运行------10:37:34
Time: 10:37:39  Err: 测试运行------10:37:39
Time: 10:37:44  Err: 测试运行------10:37:44
Time: 10:37:49  Err: 测试运行------10:37:49
Time: 10:37:54  Err: 测试运行------10:37:54
Time: 10:37:59  Err: 测试运行------10:37:59
Time: 10:38:04  Err: 测试运行------10:38:04
Time: 10:38:09  Err: 测试运行------10:38:09
Time: 10:38:14  Err: 测试运行------10:38:14
Time: 10:38:19  Err: 测试运行------10:38:19
Time: 10:38:24  Err: 测试运行------10:38:24
Time: 10:38:29  Err: 测试运行------10:38:29
Time: 10:38:34  Err: 测试运行------10:38:34
Time: 10:38:39  Err: 测试运行------10:38:39
Time: 10:38:44  Err: 测试运行------10:38:44
Time: 10:38:49  Err: 测试运行------10:38:49
Time: 10:38:54  Err: 测试运行------10:38:54
Time: 10:38:59  Err: 测试运行------10:38:59
Time: 10:39:04  Err: 测试运行------10:39:04
Time: 10:39:09  Err: 测试运行------10:39:09
Time: 10:39:14  Err: 测试运行------10:39:14
Time: 10:39:19  Err: 测试运行------10:39:19
Time: 10:39:24  Err: 测试运行------10:39:24
Time: 10:39:29  Err: 测试运行------10:39:29
Time: 10:39:34  Err: 测试运行------10:39:34
Time: 10:39:39  Err: 测试运行------10:39:39
Time: 10:39:44  Err: 测试运行------10:39:44
Time: 10:39:49  Err: 测试运行------10:39:49
Time: 10:39:54  Err: 测试运行------10:39:54
Time: 10:39:59  Err: 测试运行------10:39:59
Time: 10:40:04  Err: 测试运行------10:40:04
Time: 10:40:09  Err: 测试运行------10:40:09
Time: 10:40:14  Err: 测试运行------10:40:14
Time: 10:40:19  Err: 测试运行------10:40:19
Time: 10:40:24  Err: 测试运行------10:40:24
Time: 10:40:29  Err: 测试运行------10:40:29
Time: 10:40:34  Err: 测试运行------10:40:34
Time: 10:40:39  Err: 测试运行------10:40:39
Time: 10:40:44  Err: 测试运行------10:40:44
Time: 10:40:49  Err: 测试运行------10:40:49
Time: 10:40:54  Err: 测试运行------10:40:54
Time: 10:40:59  Err: 测试运行------10:40:59
Time: 10:41:04  Err: 测试运行------10:41:04
Time: 10:41:09  Err: 测试运行------10:41:09
Time: 10:41:14  Err: 测试运行------10:41:14
Time: 10:41:19  Err: 测试运行------10:41:19
Time: 10:41:25  Err: 测试运行------10:41:25
Time: 10:41:30  Err: 测试运行------10:41:30
Time: 10:41:35  Err: 测试运行------10:41:35
Time: 10:41:40  Err: 测试运行------10:41:40
Time: 10:41:45  Err: 测试运行------10:41:45
Time: 10:41:50  Err: 测试运行------10:41:50
Time: 10:41:55  Err: 测试运行------10:41:55
Time: 10:42:00  Err: 测试运行------10:42:00
Time: 10:42:05  Err: 测试运行------10:42:05
Time: 10:42:10  Err: 测试运行------10:42:10
Time: 10:42:15  Err: 测试运行------10:42:15
Time: 10:42:20  Err: 测试运行------10:42:20
Time: 10:42:25  Err: 测试运行------10:42:25
Time: 10:42:30  Err: 测试运行------10:42:30
Time: 10:42:35  Err: 测试运行------10:42:35
Time: 10:42:40  Err: 测试运行------10:42:40
Time: 10:42:45  Err: 测试运行------10:42:45
Time: 10:42:50  Err: 测试运行------10:42:50
Time: 10:42:55  Err: 测试运行------10:42:55
Time: 10:43:00  Err: 测试运行------10:43:00
Time: 10:43:05  Err: 测试运行------10:43:05
Time: 10:43:10  Err: 测试运行------10:43:10
Time: 10:43:15  Err: 测试运行------10:43:15
Time: 10:43:20  Err: 测试运行------10:43:20
Time: 10:43:25  Err: 测试运行------10:43:25
Time: 10:43:30  Err: 测试运行------10:43:30
Time: 10:43:35  Err: 测试运行------10:43:35
Time: 10:43:40  Err: 测试运行------10:43:40
Time: 10:43:45  Err: 测试运行------10:43:45
Time: 10:43:50  Err: 测试运行------10:43:50
Time: 10:43:55  Err: 测试运行------10:43:55
Time: 10:44:00  Err: 测试运行------10:44:00
Time: 10:44:05  Err: 测试运行------10:44:05
Time: 10:44:10  Err: 测试运行------10:44:10
Time: 10:44:15  Err: 测试运行------10:44:15
Time: 10:44:20  Err: 测试运行------10:44:20
Time: 10:44:25  Err: 测试运行------10:44:25
Time: 10:44:30  Err: 测试运行------10:44:30
Time: 10:44:35  Err: 测试运行------10:44:35
Time: 10:44:40  Err: 测试运行------10:44:40
Time: 10:44:45  Err: 测试运行------10:44:45
Time: 10:44:50  Err: 测试运行------10:44:50
Time: 10:44:55  Err: 测试运行------10:44:55
Time: 10:45:00  Err: 测试运行------10:45:00
Time: 10:45:05  Err: 测试运行------10:45:05
Time: 10:45:10  Err: 测试运行------10:45:10
Time: 10:45:15  Err: 测试运行------10:45:15
Time: 10:45:20  Err: 测试运行------10:45:20
Time: 10:45:25  Err: 测试运行------10:45:25
Time: 10:45:30  Err: 测试运行------10:45:30
Time: 10:45:35  Err: 测试运行------10:45:35
Time: 10:45:40  Err: 测试运行------10:45:40
Time: 10:45:45  Err: 测试运行------10:45:45
Time: 10:45:50  Err: 测试运行------10:45:50
Time: 10:45:55  Err: 测试运行------10:45:55
Time: 10:46:00  Err: 测试运行------10:46:00
Time: 10:46:05  Err: 测试运行------10:46:05
Time: 10:46:10  Err: 测试运行------10:46:10
Time: 10:46:15  Err: 测试运行------10:46:15
Time: 10:46:20  Err: 测试运行------10:46:20
Time: 10:46:25  Err: 测试运行------10:46:25
Time: 10:46:30  Err: 测试运行------10:46:30
Time: 10:46:35  Err: 测试运行------10:46:35
Time: 10:46:40  Err: 测试运行------10:46:40
Time: 10:46:45  Err: 测试运行------10:46:45
Time: 10:46:50  Err: 测试运行------10:46:50
Time: 10:46:55  Err: 测试运行------10:46:55
Time: 10:47:00  Err: 测试运行------10:47:00
Time: 10:47:05  Err: 测试运行------10:47:05
Time: 10:47:10  Err: 测试运行------10:47:10
Time: 10:47:15  Err: 测试运行------10:47:15
Time: 10:47:20  Err: 测试运行------10:47:20
Time: 10:47:25  Err: 测试运行------10:47:25
Time: 10:47:30  Err: 测试运行------10:47:30
Time: 10:47:35  Err: 测试运行------10:47:35
Time: 10:47:40  Err: 测试运行------10:47:40
Time: 10:47:45  Err: 测试运行------10:47:45
Time: 10:47:50  Err: 测试运行------10:47:50
Time: 10:47:55  Err: 测试运行------10:47:55
Time: 10:48:00  Err: 测试运行------10:48:00
Time: 10:48:05  Err: 测试运行------10:48:05
Time: 10:48:10  Err: 测试运行------10:48:10
Time: 10:48:15  Err: 测试运行------10:48:15
Time: 10:48:20  Err: 测试运行------10:48:20
Time: 10:48:25  Err: 测试运行------10:48:25
Time: 10:48:30  Err: 测试运行------10:48:30
Time: 10:48:35  Err: 测试运行------10:48:35
Time: 10:48:40  Err: 测试运行------10:48:40
Time: 10:48:45  Err: 测试运行------10:48:45
Time: 10:48:50  Err: 测试运行------10:48:50
Time: 10:48:55  Err: 测试运行------10:48:55
Time: 10:49:00  Err: 测试运行------10:49:00
Time: 10:49:05  Err: 测试运行------10:49:05
Time: 10:49:10  Err: 测试运行------10:49:10
Time: 10:49:15  Err: 测试运行------10:49:15
Time: 10:49:20  Err: 测试运行------10:49:20
Time: 10:49:25  Err: 测试运行------10:49:25
Time: 10:49:30  Err: 测试运行------10:49:30
Time: 10:49:35  Err: 测试运行------10:49:35
Time: 10:49:40  Err: 测试运行------10:49:40
Time: 10:49:45  Err: 测试运行------10:49:45
Time: 10:49:50  Err: 测试运行------10:49:50
Time: 10:49:55  Err: 测试运行------10:49:55
Time: 10:50:00  Err: 测试运行------10:50:00
Time: 10:50:05  Err: 测试运行------10:50:05
Time: 10:50:10  Err: 测试运行------10:50:10
Time: 10:50:15  Err: 测试运行------10:50:15
Time: 10:50:20  Err: 测试运行------10:50:20
Time: 10:50:25  Err: 测试运行------10:50:25
Time: 10:50:30  Err: 测试运行------10:50:30
Time: 10:50:35  Err: 测试运行------10:50:35
Time: 10:50:40  Err: 测试运行------10:50:40
Time: 10:50:45  Err: 测试运行------10:50:45
Time: 10:50:50  Err: 测试运行------10:50:50
Time: 10:50:55  Err: 测试运行------10:50:55
Time: 10:51:00  Err: 测试运行------10:51:00
Time: 10:51:05  Err: 测试运行------10:51:05
Time: 10:51:10  Err: 测试运行------10:51:10
Time: 10:51:15  Err: 测试运行------10:51:15
Time: 10:51:20  Err: 测试运行------10:51:20
Time: 10:51:25  Err: 测试运行------10:51:25
Time: 10:51:30  Err: 测试运行------10:51:30
Time: 10:51:35  Err: 测试运行------10:51:35
Time: 10:51:40  Err: 测试运行------10:51:40
Time: 10:51:45  Err: 测试运行------10:51:45
Time: 10:51:50  Err: 测试运行------10:51:50
Time: 10:51:55  Err: 测试运行------10:51:55
Time: 10:52:00  Err: 测试运行------10:52:00
Time: 10:52:05  Err: 测试运行------10:52:05
Time: 10:52:10  Err: 测试运行------10:52:10
Time: 10:52:15  Err: 测试运行------10:52:15
Time: 10:52:20  Err: 测试运行------10:52:20
Time: 10:52:25  Err: 测试运行------10:52:25
Time: 10:52:30  Err: 测试运行------10:52:30
Time: 10:52:35  Err: 测试运行------10:52:35
Time: 10:52:40  Err: 测试运行------10:52:40
Time: 10:52:45  Err: 测试运行------10:52:45
Time: 10:52:50  Err: 测试运行------10:52:50
Time: 10:52:55  Err: 测试运行------10:52:55
Time: 10:53:00  Err: 测试运行------10:53:00
Time: 10:53:05  Err: 测试运行------10:53:05
Time: 10:53:10  Err: 测试运行------10:53:10
Time: 10:53:15  Err: 测试运行------10:53:15
Time: 10:53:20  Err: 测试运行------10:53:20
Time: 10:53:25  Err: 测试运行------10:53:25
Time: 10:53:30  Err: 测试运行------10:53:30
Time: 10:53:35  Err: 测试运行------10:53:35
Time: 10:53:40  Err: 测试运行------10:53:40
Time: 10:53:45  Err: 测试运行------10:53:45
Time: 10:53:50  Err: 测试运行------10:53:50
Time: 10:53:55  Err: 测试运行------10:53:55
Time: 10:54:00  Err: 测试运行------10:54:00
Time: 10:54:05  Err: 测试运行------10:54:05
Time: 10:54:10  Err: 测试运行------10:54:10
Time: 10:54:15  Err: 测试运行------10:54:15
Time: 10:54:20  Err: 测试运行------10:54:20
Time: 10:54:25  Err: 测试运行------10:54:25
Time: 10:54:30  Err: 测试运行------10:54:30
Time: 10:54:35  Err: 测试运行------10:54:35
Time: 10:54:40  Err: 测试运行------10:54:40
Time: 10:54:45  Err: 测试运行------10:54:45
Time: 10:54:50  Err: 测试运行------10:54:50
Time: 10:54:55  Err: 测试运行------10:54:55
Time: 10:55:00  Err: 测试运行------10:55:00
Time: 10:55:05  Err: 测试运行------10:55:05
Time: 10:55:10  Err: 测试运行------10:55:10
Time: 10:55:15  Err: 测试运行------10:55:15
Time: 10:55:20  Err: 测试运行------10:55:20
Time: 10:55:25  Err: 测试运行------10:55:25
Time: 10:55:30  Err: 测试运行------10:55:30
Time: 10:55:35  Err: 测试运行------10:55:35
Time: 10:55:40  Err: 测试运行------10:55:40
Time: 10:55:45  Err: 测试运行------10:55:45
Time: 10:55:50  Err: 测试运行------10:55:50
Time: 10:55:55  Err: 测试运行------10:55:55
Time: 10:56:00  Err: 测试运行------10:56:00
Time: 10:56:05  Err: 测试运行------10:56:05
Time: 10:56:10  Err: 测试运行------10:56:10
Time: 10:56:15  Err: 测试运行------10:56:15
Time: 10:56:20  Err: 测试运行------10:56:20
Time: 10:56:25  Err: 测试运行------10:56:25
Time: 10:56:30  Err: 测试运行------10:56:30
Time: 10:56:35  Err: 测试运行------10:56:35
Time: 10:56:40  Err: 测试运行------10:56:40
Time: 10:56:45  Err: 测试运行------10:56:45
Time: 10:56:50  Err: 测试运行------10:56:50
Time: 10:56:55  Err: 测试运行------10:56:55
Time: 10:57:00  Err: 测试运行------10:57:00
Time: 10:57:05  Err: 测试运行------10:57:05
Time: 10:57:10  Err: 测试运行------10:57:10
Time: 10:57:15  Err: 测试运行------10:57:15
Time: 10:57:20  Err: 测试运行------10:57:20
Time: 10:57:25  Err: 测试运行------10:57:25
Time: 10:57:30  Err: 测试运行------10:57:30
Time: 10:57:35  Err: 测试运行------10:57:35
Time: 10:57:40  Err: 测试运行------10:57:40
Time: 10:57:45  Err: 测试运行------10:57:45
Time: 10:57:50  Err: 测试运行------10:57:50
Time: 10:57:55  Err: 测试运行------10:57:55
Time: 10:58:00  Err: 测试运行------10:58:00
Time: 10:58:05  Err: 测试运行------10:58:05
Time: 10:58:10  Err: 测试运行------10:58:10
Time: 10:58:15  Err: 测试运行------10:58:15
Time: 10:58:21  Err: 测试运行------10:58:21
Time: 10:58:26  Err: 测试运行------10:58:26
Time: 10:58:31  Err: 测试运行------10:58:31
Time: 10:58:36  Err: 测试运行------10:58:36
Time: 10:58:41  Err: 测试运行------10:58:41
Time: 10:58:46  Err: 测试运行------10:58:46
Time: 10:58:51  Err: 测试运行------10:58:51
Time: 10:58:56  Err: 测试运行------10:58:56
Time: 10:59:01  Err: 测试运行------10:59:01
Time: 10:59:06  Err: 测试运行------10:59:06
Time: 10:59:11  Err: 测试运行------10:59:11
Time: 10:59:16  Err: 测试运行------10:59:16
Time: 10:59:21  Err: 测试运行------10:59:21
Time: 10:59:26  Err: 测试运行------10:59:26
Time: 10:59:31  Err: 测试运行------10:59:31
Time: 10:59:36  Err: 测试运行------10:59:36
Time: 10:59:41  Err: 测试运行------10:59:41
Time: 10:59:46  Err: 测试运行------10:59:46
Time: 10:59:51  Err: 测试运行------10:59:51
Time: 10:59:56  Err: 测试运行------10:59:56
Time: 11:00:01  Err: 测试运行------11:00:01
Time: 11:00:06  Err: 测试运行------11:00:06
Time: 11:00:11  Err: 测试运行------11:00:11
Time: 11:00:16  Err: 测试运行------11:00:16
Time: 11:00:21  Err: 测试运行------11:00:21
Time: 11:00:26  Err: 测试运行------11:00:26
Time: 11:00:31  Err: 测试运行------11:00:31
Time: 11:00:36  Err: 测试运行------11:00:36
Time: 11:00:41  Err: 测试运行------11:00:41
Time: 11:00:46  Err: 测试运行------11:00:46
Time: 11:00:51  Err: 测试运行------11:00:51
Time: 11:00:56  Err: 测试运行------11:00:56
Time: 11:01:01  Err: 测试运行------11:01:01
Time: 11:01:06  Err: 测试运行------11:01:06
Time: 11:01:11  Err: 测试运行------11:01:11
Time: 11:01:16  Err: 测试运行------11:01:16
Time: 11:01:21  Err: 测试运行------11:01:21
Time: 11:01:26  Err: 测试运行------11:01:26
Time: 11:01:31  Err: 测试运行------11:01:31
Time: 11:01:36  Err: 测试运行------11:01:36
Time: 11:01:41  Err: 测试运行------11:01:41
Time: 11:01:46  Err: 测试运行------11:01:46
Time: 11:01:51  Err: 测试运行------11:01:51
Time: 11:01:56  Err: 测试运行------11:01:56
Time: 11:02:01  Err: 测试运行------11:02:01
Time: 11:02:06  Err: 测试运行------11:02:06
Time: 11:02:11  Err: 测试运行------11:02:11
Time: 11:02:16  Err: 测试运行------11:02:16
Time: 11:02:21  Err: 测试运行------11:02:21
Time: 11:02:26  Err: 测试运行------11:02:26
Time: 11:02:31  Err: 测试运行------11:02:31
Time: 11:02:36  Err: 测试运行------11:02:36
Time: 11:02:41  Err: 测试运行------11:02:41
Time: 11:02:46  Err: 测试运行------11:02:46
Time: 11:02:51  Err: 测试运行------11:02:51
Time: 11:02:56  Err: 测试运行------11:02:56
Time: 11:03:01  Err: 测试运行------11:03:01
Time: 11:03:06  Err: 测试运行------11:03:06
Time: 11:03:11  Err: 测试运行------11:03:11
Time: 11:03:16  Err: 测试运行------11:03:16
Time: 11:03:21  Err: 测试运行------11:03:21
Time: 11:03:26  Err: 测试运行------11:03:26
Time: 11:03:31  Err: 测试运行------11:03:31
Time: 11:03:36  Err: 测试运行------11:03:36
Time: 11:03:41  Err: 测试运行------11:03:41
Time: 11:03:46  Err: 测试运行------11:03:46
Time: 11:03:51  Err: 测试运行------11:03:51
Time: 11:03:56  Err: 测试运行------11:03:56
Time: 11:04:01  Err: 测试运行------11:04:01
Time: 11:04:06  Err: 测试运行------11:04:06
Time: 11:04:11  Err: 测试运行------11:04:11
Time: 11:04:16  Err: 测试运行------11:04:16
Time: 11:04:21  Err: 测试运行------11:04:21
Time: 11:04:26  Err: 测试运行------11:04:26
Time: 11:04:31  Err: 测试运行------11:04:31
Time: 11:04:36  Err: 测试运行------11:04:36
Time: 11:04:41  Err: 测试运行------11:04:41
Time: 11:04:46  Err: 测试运行------11:04:46
Time: 11:04:51  Err: 测试运行------11:04:51
Time: 11:04:56  Err: 测试运行------11:04:56
Time: 11:05:01  Err: 测试运行------11:05:01
Time: 11:05:06  Err: 测试运行------11:05:06
Time: 11:05:11  Err: 测试运行------11:05:11
Time: 11:05:16  Err: 测试运行------11:05:16
Time: 11:05:21  Err: 测试运行------11:05:21
Time: 11:05:26  Err: 测试运行------11:05:26
Time: 11:05:31  Err: 测试运行------11:05:31
Time: 11:05:36  Err: 测试运行------11:05:36
Time: 11:05:41  Err: 测试运行------11:05:41
Time: 11:05:46  Err: 测试运行------11:05:46
Time: 11:05:51  Err: 测试运行------11:05:51
Time: 11:05:56  Err: 测试运行------11:05:56
Time: 11:06:01  Err: 测试运行------11:06:01
Time: 11:06:06  Err: 测试运行------11:06:06
Time: 11:06:11  Err: 测试运行------11:06:11
Time: 11:06:16  Err: 测试运行------11:06:16
Time: 11:06:21  Err: 测试运行------11:06:21
Time: 11:06:26  Err: 测试运行------11:06:26
Time: 11:06:31  Err: 测试运行------11:06:31
Time: 11:06:36  Err: 测试运行------11:06:36
Time: 11:06:41  Err: 测试运行------11:06:41
Time: 11:06:46  Err: 测试运行------11:06:46
Time: 11:06:51  Err: 测试运行------11:06:51
Time: 11:06:56  Err: 测试运行------11:06:56
Time: 11:07:01  Err: 测试运行------11:07:01
Time: 11:07:06  Err: 测试运行------11:07:06
Time: 11:07:11  Err: 测试运行------11:07:11
Time: 11:07:16  Err: 测试运行------11:07:16
Time: 11:07:21  Err: 测试运行------11:07:21
Time: 11:07:26  Err: 测试运行------11:07:26
Time: 11:07:31  Err: 测试运行------11:07:31
Time: 11:07:36  Err: 测试运行------11:07:36
Time: 11:07:41  Err: 测试运行------11:07:41
Time: 11:07:46  Err: 测试运行------11:07:46
Time: 11:07:51  Err: 测试运行------11:07:51
Time: 11:07:56  Err: 测试运行------11:07:56
Time: 11:08:01  Err: 测试运行------11:08:01
Time: 11:08:06  Err: 测试运行------11:08:06
Time: 11:08:11  Err: 测试运行------11:08:11
Time: 11:08:16  Err: 测试运行------11:08:16
Time: 11:08:21  Err: 测试运行------11:08:21
Time: 11:08:26  Err: 测试运行------11:08:26
Time: 11:08:31  Err: 测试运行------11:08:31
Time: 11:08:36  Err: 测试运行------11:08:36
Time: 11:08:41  Err: 测试运行------11:08:41
Time: 11:08:46  Err: 测试运行------11:08:46
Time: 11:08:51  Err: 测试运行------11:08:51
Time: 11:08:56  Err: 测试运行------11:08:56
Time: 11:09:01  Err: 测试运行------11:09:01
Time: 11:09:06  Err: 测试运行------11:09:06
Time: 11:09:11  Err: 测试运行------11:09:11
Time: 11:09:16  Err: 测试运行------11:09:16
Time: 11:09:21  Err: 测试运行------11:09:21
Time: 11:09:26  Err: 测试运行------11:09:26
Time: 11:09:31  Err: 测试运行------11:09:31
Time: 11:09:36  Err: 测试运行------11:09:36
Time: 11:09:41  Err: 测试运行------11:09:41
Time: 11:09:46  Err: 测试运行------11:09:46
Time: 11:09:51  Err: 测试运行------11:09:51
Time: 11:09:56  Err: 测试运行------11:09:56
Time: 11:10:01  Err: 测试运行------11:10:01
Time: 11:10:06  Err: 测试运行------11:10:06
Time: 11:10:11  Err: 测试运行------11:10:11
Time: 11:10:16  Err: 测试运行------11:10:16
Time: 11:10:21  Err: 测试运行------11:10:21
Time: 11:10:26  Err: 测试运行------11:10:26
Time: 11:10:31  Err: 测试运行------11:10:31
Time: 11:10:36  Err: 测试运行------11:10:36
Time: 11:10:41  Err: 测试运行------11:10:41
Time: 11:10:46  Err: 测试运行------11:10:46
Time: 11:10:51  Err: 测试运行------11:10:51
Time: 11:10:56  Err: 测试运行------11:10:56
Time: 11:11:01  Err: 测试运行------11:11:01
Time: 11:11:06  Err: 测试运行------11:11:06
Time: 11:11:11  Err: 测试运行------11:11:11
Time: 11:11:16  Err: 测试运行------11:11:16
Time: 11:11:21  Err: 测试运行------11:11:21
Time: 11:11:26  Err: 测试运行------11:11:26
Time: 11:11:31  Err: 测试运行------11:11:31
Time: 11:11:36  Err: 测试运行------11:11:36
Time: 11:11:41  Err: 测试运行------11:11:41
Time: 11:11:46  Err: 测试运行------11:11:46
Time: 11:11:51  Err: 测试运行------11:11:51
Time: 11:11:56  Err: 测试运行------11:11:56
Time: 11:12:01  Err: 测试运行------11:12:01
Time: 11:12:06  Err: 测试运行------11:12:06
Time: 11:12:11  Err: 测试运行------11:12:11
Time: 11:12:16  Err: 测试运行------11:12:16
Time: 11:12:21  Err: 测试运行------11:12:21
Time: 11:12:26  Err: 测试运行------11:12:26
Time: 11:12:31  Err: 测试运行------11:12:31
Time: 11:12:36  Err: 测试运行------11:12:36
Time: 11:12:41  Err: 测试运行------11:12:41
Time: 11:12:46  Err: 测试运行------11:12:46
Time: 11:12:51  Err: 测试运行------11:12:51
Time: 11:12:56  Err: 测试运行------11:12:56
Time: 11:13:01  Err: 测试运行------11:13:01
Time: 11:13:06  Err: 测试运行------11:13:06
Time: 11:13:11  Err: 测试运行------11:13:11
Time: 11:13:16  Err: 测试运行------11:13:16
Time: 11:13:21  Err: 测试运行------11:13:21
Time: 11:13:26  Err: 测试运行------11:13:26
Time: 11:13:31  Err: 测试运行------11:13:31
Time: 11:13:36  Err: 测试运行------11:13:36
Time: 11:13:41  Err: 测试运行------11:13:41
Time: 11:13:46  Err: 测试运行------11:13:46
Time: 11:13:51  Err: 测试运行------11:13:51
Time: 11:13:53  Err: 关闭服务------11:13:53
Time: 11:13:53  Err: 正在中止线程。------11:13:53
